ApplNo,ProductNo,MarketingStatusID,TECode
206342,1,1,AA
206344,1,1,AA
206347,1,1,AB1
206347,2,1,AB1
206355,1,1,AA
206367,1,1,AB
206367,2,1,AB
206367,3,1,AB
206368,1,1,AO
206369,1,1,AP
206370,1,1,AB
206372,1,1,AB
206372,2,1,AB
206372,3,1,AB
206373,1,1,AB
206375,1,1,AB
206376,1,1,AB
206376,2,1,AB
206377,1,1,AB
206377,2,1,AB
206377,3,1,AB
206378,1,1,AT
206379,1,1,AT
206381,1,1,AB
206381,2,1,AB
206381,3,1,AB
206381,4,1,AB
206382,1,1,AB
206382,2,1,AB
206382,3,1,AB
206382,4,1,AB
206383,1,1,AB
206383,2,1,AB
206383,3,1,AB
206383,4,1,AB
206383,5,1,AB
206383,6,1,AB
206384,1,1,AB
206387,1,1,AB
206387,2,1,AB
206387,3,1,AB
206387,4,1,AB
206388,1,1,AB
206389,1,1,AB
206391,1,1,AB
206391,2,1,AB
206391,3,1,AB
206392,1,1,AB
206396,1,1,AP
206398,1,1,AP
206401,1,1,AB
206401,2,1,AB
206401,3,1,AB
206402,1,1,AB1
206402,2,1,AB1
206404,1,1,AP
206407,1,1,AP
206407,2,1,AP
206407,3,1,AP
206408,1,1,AB
206409,1,1,AB
206409,2,1,AB
206411,1,1,AT
206413,1,1,AB
206413,2,1,AB
206413,3,1,AB
206413,4,1,AB
206413,5,1,AB
206413,6,1,AB
206416,1,1,AP
206419,1,1,AB
206419,2,1,AB
206420,1,1,AA
206422,1,1,AT
206430,1,1,AO
206431,1,1,AA
206432,1,1,AB
206432,2,1,AB
206433,1,1,AB
206433,2,1,AB
206433,3,1,AB
206433,4,1,AB
206434,1,1,AB
206434,2,1,AB
206434,3,1,AB
206434,4,1,AB
206436,1,1,AB
206439,1,1,AB
206439,2,1,AB
206439,3,1,AB
206439,4,1,AB
206441,1,1,AT
206447,1,1,AT1
206452,1,1,AB
206452,2,1,AB
206452,3,1,AB
206452,4,1,AB
206452,5,1,AB
206452,6,1,AB
206452,7,1,AB
206452,8,1,AB
206454,1,1,AP
206455,1,1,AB
206463,1,1,AB
206465,1,1,AB
206465,2,1,AB
206465,3,1,AB
206465,4,1,AB
206468,1,1,AP
206472,1,1,AB
206477,1,1,AA
206481,1,1,AB
206483,1,1,AB1
206483,2,1,AB1
206483,3,1,AB1
206485,1,1,AP
206485,2,1,AP
206485,3,1,AP
206485,4,1,AP
206485,5,1,AP
206486,1,1,AP
206489,1,1,AP
206490,1,1,AB
206493,1,1,AB
206497,1,1,AB
206497,2,1,AB
206497,3,1,AB
206497,4,1,AB
206498,1,1,AT
206503,1,1,AP
206505,1,1,AB
206505,2,1,AB
206511,1,1,AB
206511,2,1,AB
206511,3,1,AB
206512,1,1,AB
206512,2,1,AB
206512,3,1,AB
206512,4,1,AB
206513,1,1,AB
206513,2,1,AB
206513,3,1,AB
206513,4,1,AB
206515,1,1,AB
206515,2,1,AB
206515,3,1,AB
206517,1,1,AP
206517,2,1,AP
206523,1,1,AP
206528,1,1,AB
206528,2,1,AB
206530,1,1,AB
206530,2,1,AB
206533,1,1,AP
206534,1,1,AB3
206534,2,1,AB3
206534,3,1,AB3
206534,4,1,AB3
206534,5,1,AB3
206535,1,1,AP
206536,1,1,AB
206536,2,1,AB
206536,3,1,AB
206536,4,1,AB
206541,1,1,AB
206541,2,1,AB
206543,1,1,AN
206545,1,1,TBD
206545,2,1,TBD
206547,1,1,AB
206547,2,1,AB
206550,1,1,AB
206550,2,1,AB
206551,1,1,AP
206552,1,1,AP
206553,1,1,AA
206556,1,1,AB3
206556,2,1,AB3
206557,1,1,AB
206557,2,1,AB
206557,3,1,AB
206557,4,1,AB
206557,5,1,AB
206560,1,1,AB
206560,2,1,AB
206561,1,1,AP
206573,1,1,AA
206573,2,1,AA
206574,1,1,AB
206575,1,1,AB
206585,1,1,AB
206585,2,1,AB
206585,3,1,AB
206586,1,1,AP
206589,1,1,AP
206594,1,1,AP
206597,1,1,AB
206603,1,1,AB
206603,2,1,AB
206603,3,1,AB
206603,4,1,AB
206604,1,1,AB
206607,1,1,AP
206608,1,1,AP
206608,2,1,AP
206614,1,1,AB
206615,1,1,AA
206616,1,1,AP
206617,1,1,AP
206617,2,1,AP
206621,1,1,AP
206623,1,1,AB
206627,1,1,AB
206627,2,1,AB
206627,3,1,AB
206627,4,1,AB
206627,5,1,AB
206627,6,1,AB
206627,7,1,AB
206628,1,1,AP
206628,2,1,AP
206633,1,1,AB
206634,1,1,AP
206641,1,1,AB4
206641,2,1,AB4
206641,3,1,AB4
206641,4,1,AB4
206641,5,1,AB4
206641,6,1,AB4
206644,1,1,AP
206646,1,1,AB
206647,1,1,AB
206647,2,1,AB
206648,1,1,AP
206648,2,1,AP
206648,3,1,AP
206648,4,1,AP
206651,1,1,AB
206651,2,1,AB
206651,3,1,AB
206652,1,1,AB
206652,2,1,AB
206653,1,1,AB
206653,2,1,AB
206653,3,1,AB
206654,1,1,AB
206654,2,1,AB
206655,1,1,AT
206662,1,1,AB
206662,2,1,AB
206662,3,1,AB
206665,1,1,AB
206665,2,1,AB
206666,1,1,AP
206667,1,1,AN
206669,1,1,AB
206670,1,1,AP
206670,2,1,AP
206672,1,1,AB
206672,2,1,AB
206674,1,1,AB1
206674,2,1,AB1
206674,3,1,AB1
206676,1,1,AA
206677,1,1,AP
206681,1,1,AP
206681,2,1,AP
206685,1,1,AB3
206685,2,1,AB3
206685,3,1,AB3
206685,4,1,AB3
206685,5,1,AB3
206686,1,1,AB
206687,1,1,AP
206688,1,1,AP
206688,2,1,AP
206693,1,1,AB1
206693,2,1,AB1
206693,3,1,AB1
206693,4,1,AB1
206694,1,1,AB
206694,2,1,AB
206697,1,1,AP
206697,2,1,AP
206698,1,1,AP
206699,1,1,AP
206699,2,1,AP
206699,3,1,AP
206703,1,1,AB
206703,2,1,AB
206706,1,1,AB
206713,1,1,AP
206716,1,1,AT
206718,1,1,AA
206718,2,1,AA
206718,3,1,AA
206720,1,1,AB
206720,2,1,AB
206720,3,1,AB
206726,1,1,AB
206726,2,1,AB
206726,3,1,AB
206726,4,1,AB
206734,1,1,AB
206734,2,1,AB
206734,3,1,AB
206734,4,1,AB
206734,5,1,AB
206734,6,1,AB
206734,7,1,AB
206734,8,1,AB
206738,1,1,AB
206738,2,1,AB
206738,3,1,AB
206739,1,1,AB
206740,1,1,AB
206741,1,1,AB
206743,1,1,AB
206743,2,1,AB
206745,1,1,AB
206745,2,1,AB
206747,1,1,AB
206747,2,1,AB
206748,1,1,AB
206748,2,1,AB
206748,3,1,AB
206749,1,1,AB1
206749,2,1,AB1
206749,3,1,AB1
206750,1,1,AB
206750,2,1,AB
206750,3,1,AB
206750,4,1,AB
206750,5,1,AB
206750,6,1,AB
206751,1,1,AB
206751,2,1,AB
206751,3,1,AB
206751,4,1,AB
206752,1,1,AB
206752,2,1,AB
206752,3,1,AB
206752,4,1,AB
206752,5,1,AB
206752,6,1,AB
206752,7,1,AB
206752,8,1,AB
206753,1,1,AB
206759,1,1,AB2
206759,2,1,AB2
206760,1,1,AP
206761,1,1,AP
206762,1,1,AB
206762,2,1,AB
206763,1,1,AB
206763,2,1,AB
206763,3,1,AB
206765,1,1,AB
206768,1,1,AB
206770,1,1,BX
206771,1,1,AB
206771,2,1,AB
206774,1,1,AP
206775,1,1,AP
206775,2,1,AP
206775,3,1,AP
206775,4,1,AP
206778,1,1,AP
206781,1,1,AP
206785,1,1,AT
206786,1,1,AT
206788,1,1,AB
206788,2,1,AB
206788,3,1,AB
206788,4,1,AB
206791,1,1,AP
206791,2,1,AP
206792,1,1,AB
206798,1,1,AP
206799,1,1,AB
206801,1,1,AP
206802,1,1,AP
206803,1,1,AB
206807,1,1,AB1
206808,1,1,AB
206811,1,1,AB
206812,1,1,AP
206812,2,1,AP
206812,3,1,AP
206812,4,1,AP
206813,1,1,AB
206813,2,1,AB
206813,3,1,AB
206814,1,1,AA
206814,2,1,AA
206815,1,1,AA
206817,1,1,AB
206817,2,1,AB
206822,1,1,AA
206827,1,1,AB
206827,2,1,AB
206827,3,1,AB
206827,4,1,AB
206831,1,1,AP
206834,1,1,AP
206834,2,1,AP
206834,3,1,AP
206834,4,1,AP
206834,5,1,AP
206834,6,1,AP
206834,7,1,AP
206836,1,1,AB
206837,1,1,AB
206837,2,1,AB
206845,1,1,AP
206846,1,1,AP
206850,1,1,AB
206851,1,1,AB
206852,1,1,AB
206853,1,1,AB
206855,1,1,AB
206855,2,1,AB
206856,1,1,AB
206863,1,1,AB
206864,1,1,AB
206866,1,1,AB
206868,1,1,AB
206868,2,1,AB
206868,3,1,AB
206869,1,1,AA
206872,1,1,AB
206872,2,1,AB
206873,1,1,AP
206876,1,1,AB
206879,1,1,AB
206880,1,1,AP
206880,2,1,AP
206880,3,1,AP
206883,1,1,AB
206883,2,1,AB
206884,1,1,AB
206884,2,1,AB
206884,3,1,AB
206884,4,1,AB
206886,1,1,AB1
206887,1,1,AB
206888,1,1,AP
206890,1,1,AB
206890,2,1,AB
206890,3,1,AB
206890,4,1,AB
206890,5,1,AB
206890,6,1,AB
206890,7,1,AB
206892,1,1,AB
206892,2,1,AB
206892,3,1,AB
206892,4,1,AB
206894,1,1,AB
206901,1,1,AB
206904,1,1,AB
206904,2,1,AB
206906,1,1,AB
206906,2,1,AB
206906,3,1,AB
206906,4,1,AB
206908,1,1,AP
206908,2,1,AP
206908,3,1,AP
206910,1,1,AB
206910,2,1,AB
206910,3,1,AB
206911,1,1,AB
206912,1,1,AB
206912,2,1,AB
206912,3,1,AB
206912,4,1,AB
206912,5,1,AB
206912,6,1,AB
206912,7,1,AB
206912,8,1,AB
206914,1,1,AA
206916,1,1,AP
206917,1,1,AP
206918,1,1,AP
206918,2,1,AP
206918,3,1,AP
206918,4,1,AP
206919,1,1,AP
206919,2,1,AP
206919,3,1,AP
206921,1,1,AP
206922,1,1,AB
206922,2,1,AB
206923,1,1,AB
206923,2,1,AB
206923,3,1,AB
206923,4,1,AB
206928,1,1,AB
206928,2,1,AB
206928,3,1,AB
206931,1,1,AB
206931,2,1,AB
206931,3,1,AB
206932,1,1,AB
206932,2,1,AB
206932,3,1,AB
206935,1,1,AP
206935,2,1,AP
206936,1,1,AP
206938,1,1,AB
206938,2,1,AB
206939,1,1,AB
206940,1,1,AB
206940,2,1,AB
206942,1,1,AB
206942,2,1,AB
206942,3,1,AB
206942,4,1,AB
206942,5,1,AB
206942,6,1,AB
206942,7,1,AB
206942,8,1,AB
206943,1,1,AB
206943,2,1,AB
206943,3,1,AB
206945,1,1,AT
206948,1,1,AA
206948,2,1,AA
206954,1,1,AB
206954,2,1,AB
206954,3,1,AB
206954,4,1,AB
206954,5,1,AB
206954,6,1,AB
206955,1,1,AB1
206955,2,1,AB
206958,1,1,AA
206959,1,1,AB
206960,1,1,AB
206961,1,1,AP
206962,1,1,AP
206965,1,1,AP
206969,1,1,AB
206973,1,1,AB
206973,2,1,AB
206974,1,1,AB
206974,2,1,AB
206975,1,1,AB
206975,2,1,AB
206980,1,1,AB
206980,2,1,AB
206980,3,1,AB
206980,4,1,AB
206982,1,1,AP
206983,1,1,AN
206992,1,1,AP
206993,1,1,AB1
206993,2,1,AB1
206993,3,1,AB
206994,1,1,AB
206994,2,1,AB
206995,1,1,AB
206996,1,1,AP
206996,2,1,AP
206996,3,1,AP
206997,1,1,AB2
206997,2,1,AB2
206997,3,1,AB2
207000,1,1,AB
207000,2,1,AB
207001,1,1,AP
207001,2,1,AP
207004,1,1,AB
207004,2,1,AB
207005,1,1,AP
207008,1,1,AB
207008,2,1,AB
207008,3,1,AB
207012,1,1,AB
207016,1,1,AB
207016,2,1,AB
207016,3,1,AB
207018,1,1,AB
207018,2,1,AB
207021,1,1,AB
207021,2,1,AB
207022,1,1,AB
207025,1,1,AP
207027,1,1,AB
207027,2,1,AB
207029,1,1,AB
207029,2,1,AB
207029,3,1,AB
207033,1,1,AB
207037,1,1,AB
207037,2,1,AB
207037,3,1,AB
207040,1,1,AT
207042,1,1,AP
207042,2,1,AP
207046,1,1,AB
207046,2,1,AB
207047,1,1,AA
207049,1,1,AB
207049,2,1,AB
207050,1,1,AP
207054,1,1,AB
207055,1,1,AB
207056,1,1,AB
207057,1,1,AB1
207057,2,1,AB1
207058,1,1,AB
207058,2,1,AB
207058,3,1,AB
207062,1,1,AB
207062,2,1,AB
207062,3,1,AB
207062,4,1,AB
207065,1,1,AB1
207066,1,1,AB
207067,1,1,AB
207068,1,1,AB
207068,2,1,AB
207068,3,1,AB
207068,4,1,AB
207071,1,1,AB
207073,1,1,AB
207073,2,1,AB
207073,3,1,AB
207073,4,1,AB
207076,1,1,AP
207080,1,1,AN
207081,1,1,AB
207084,1,1,AP
207085,1,1,AB1
207088,1,1,AB
207088,2,1,AB
207088,3,1,AB
207088,4,1,AB
207088,5,1,AB
207092,1,1,AP
207092,2,1,AP
207093,1,1,AB
207093,2,1,AB
207094,1,1,AT
207096,1,1,AP
207099,1,1,AB
207099,2,1,AB
207099,3,1,AB
207100,1,1,AP
207101,1,1,AP
207104,1,1,AP
207105,1,1,AB
207105,2,1,AB
207105,3,1,AB
207105,4,1,AB
207105,5,1,AB
207105,6,1,AB
207107,1,1,AP
207107,2,1,AP
207110,1,1,AB
207110,2,1,AB
207116,1,1,AB
207117,1,1,AT
207118,1,1,AA
207119,1,1,AB
207119,2,1,AB
207119,3,1,AB
207119,4,1,AB
207119,5,1,AB
207121,1,1,AB
207121,2,1,AB
207121,3,1,AB
207124,1,1,AB
207124,2,1,AB
207124,3,1,AB
207127,1,1,AB
207128,1,1,AA
207133,1,1,AT
207135,1,1,AB
207135,2,1,AB
207135,3,1,AB
207136,1,1,AN
207137,1,1,AA
207138,1,1,AB
207138,2,1,AB
207138,3,1,AB
207139,1,1,AB
207141,2,1,AA
207145,1,1,AB
207145,2,1,AB
207146,1,1,AP
207147,1,1,AP
207147,2,1,AP
207148,1,1,AP
207152,1,1,AB
207154,1,1,AB
207156,1,1,AB
207156,2,1,AB
207160,1,1,AP
207160,2,1,AP
207160,3,1,AP
207163,1,1,AT
207165,1,1,AB
207165,2,1,AB
207167,1,1,AB
207167,2,1,AB
207169,1,1,AB
207169,2,1,AB
207169,3,1,AB
207174,1,1,AP
207174,2,1,AP
207174,3,1,AP
207175,1,1,AB
207175,2,1,AB
207176,1,1,AA
207178,1,1,AB
207178,2,1,AB
207178,3,1,AB
207179,1,1,AB
207181,1,1,AP
207182,1,1,AP
207182,2,1,AP
207183,1,1,AP
207183,2,1,AP
207188,1,1,AB
207194,1,1,AB
207196,1,1,AB
207196,2,1,AB
207200,1,1,AB
207201,1,1,AA
207201,2,1,AA
207204,1,1,AB
207204,2,1,AB
207206,1,1,AB
207206,2,1,AB
207206,3,1,AB
207206,4,1,AB
207207,1,1,AB
207209,1,1,AB
207209,2,1,AB
207209,3,1,AB
207210,1,1,AB
207211,1,1,AB
207211,2,1,AB
207211,3,1,AB
207216,1,1,AB
207216,2,1,AB
207216,3,1,AB
207216,4,1,AB
207217,1,1,AT
207222,1,1,AB
207222,2,1,AB
207224,1,1,AB3
207224,2,1,AB3
207226,1,1,AP
207228,1,1,AB
207228,2,1,AB
207232,1,1,AP
207234,1,1,AP
207236,1,1,AB
207236,2,1,AB
207237,1,1,AB
207237,2,1,AA
207238,1,1,AT
207239,1,1,AP
207240,1,1,AB
207240,2,1,AB
207244,1,1,AB1
207244,2,1,AB1
207244,3,1,AB1
207244,4,1,AB1
207245,1,1,AB
207252,1,1,AP
207252,2,1,AP
207252,3,1,AP
207261,1,1,AB
207261,2,1,AB
207262,1,1,AB
207264,1,1,AP
207266,1,1,AP
207270,1,1,AB
207270,2,1,AB
207271,1,1,AB
207276,1,1,AB
207276,2,1,AB
207280,1,1,AT
207284,1,1,AB
207285,1,1,AB
207288,1,1,AB
207289,1,1,AB
207290,1,1,AB2
207291,1,1,AB
207291,2,1,AB
207292,1,1,AB
207292,2,1,AB
207292,3,1,AB
207292,4,1,AB
207293,1,1,AB
207293,2,1,AB
207294,1,1,AB
207294,2,1,AB
207296,1,1,AB
207296,2,1,AB
207296,3,1,AB
207296,4,1,AB
207299,1,1,AB
207299,2,1,AB
207299,3,1,AB
207299,4,1,AB
207299,5,1,AB
207300,1,1,AB
207302,1,1,AB
207302,2,1,AB
207304,1,1,AB1
207306,1,1,AN
207308,1,1,AB
207308,2,1,AB
207308,3,1,AB
207309,1,1,AB
207309,2,1,AB
207310,1,1,AP
207311,1,1,AB
207313,1,1,AA
207314,1,1,AB
207314,2,1,AB
207318,2,1,AB
207320,1,1,AP
207321,1,1,AP
207321,2,1,AP
207322,1,1,AP
207323,1,1,AP
207324,1,1,AP
207324,2,1,AP
207324,3,1,AP
207324,4,1,AP
207325,1,1,AP
207325,2,1,AP
207326,1,1,AP
207334,1,1,AB
207340,1,1,AB
207340,2,1,AB
207340,3,1,AB
207340,4,1,AB
207340,5,1,AB
207340,6,1,AB
207340,7,1,AB
207341,1,1,AP
207344,1,1,AP
207344,2,1,AP
207345,1,1,AT
207347,1,1,AT
207349,1,1,AP
207350,1,1,AP
207350,2,1,AP
207350,3,1,AP
207350,4,1,AP
207350,5,1,AP
207352,1,1,AP
207352,2,1,AP
207354,1,1,AP
207354,2,1,AP
207355,1,1,AB
207358,1,1,AP
207363,1,1,AB
207365,1,1,AT
207366,1,1,AN
207367,1,1,AB
207368,1,1,AA
207370,1,1,AB
207371,1,1,AB
207371,2,1,AB
207372,1,1,AB
207373,1,1,AB
207375,1,1,AB
207375,2,1,AB
207375,3,1,AB
207375,4,1,AB
207378,1,1,AB
207378,2,1,AB
207378,3,1,AB
207380,1,1,AT
207381,1,1,AP
207382,1,1,AB1
207382,2,1,AB1
207382,3,1,AB1
207382,4,1,AB1
207383,1,1,AP
207384,1,1,AP
207384,2,1,AP
207385,1,1,AP
207385,2,1,AP
207386,1,1,AA
207388,1,1,AB
207388,2,1,AB
207388,3,1,AB
207388,4,1,AB
207388,5,1,AB
207388,6,1,AB
207388,7,1,AB
207389,1,1,AB
207389,2,1,AB
207394,1,1,AB
207394,2,1,AB
207398,1,1,AB
207400,1,1,AP
207401,1,1,AB
207402,1,1,AB
207402,2,1,AB
207402,3,1,AB
207403,1,1,AB
207403,2,1,AB
207405,1,1,AB
207407,1,1,AA
207408,1,1,AB
207408,2,1,AB
207408,3,1,AB
207408,4,1,AB
207411,1,1,AT
207416,1,1,AB
207416,2,1,AB
207416,3,1,AB
207417,1,1,AA
207417,2,1,AA
207418,1,1,AB
207418,2,1,AB
207418,3,1,AB
207418,4,1,AB
207418,5,1,AB
207419,1,1,AA
207419,2,1,AA
207419,3,1,AA
207419,4,1,AA
207420,1,1,AB
207421,1,1,AB
207421,2,1,AB
207421,3,1,AB
207426,1,1,AP
207427,1,1,AB1
207427,2,1,AB
207428,1,1,AB
207428,2,1,AB
207428,3,1,AB
207429,1,1,AB
207429,2,1,AB
207429,3,1,AB
207433,1,1,AB
207433,2,1,AB
207433,3,1,AB
207433,4,1,AB
207433,5,1,AB
207433,6,1,AB
207435,1,1,AB
207435,2,1,AB
207435,3,1,AB
207435,4,1,AB
207437,1,1,AB
207437,2,1,AB
207437,3,1,AB
207437,4,1,AB
207437,5,1,AB
207438,1,1,AB
207438,2,1,AB
207440,1,1,AB
207442,1,1,AP
207444,1,1,AT
207446,1,1,AB
207446,2,1,AB
207446,3,1,AB
207446,4,1,AB
207448,1,1,AB
207449,1,1,AP
207453,1,1,AB
207453,2,1,AB
207453,3,1,AB
207453,4,1,AB
207455,1,1,AB
207455,2,1,AB
207455,3,1,AB
207456,1,1,AB
207456,2,1,AB
207457,1,1,AB
207463,1,1,AB
207464,1,1,AB
207464,2,1,AB
207465,1,1,AB
207465,2,1,AB
207465,3,1,AB
207466,1,1,AB
207466,2,1,AB
207471,1,1,AB
207471,2,1,AB
207474,1,1,AP
207474,2,1,AP
207475,1,1,AP
207476,1,1,AB
207476,2,1,AB
207477,1,1,AB
207477,2,1,AB
207479,1,1,AB3
207479,2,1,AB3
207480,1,1,AB
207480,2,1,AB
207480,3,1,AB
207482,1,1,AB
207482,2,1,AB
207482,3,1,AB
207482,4,1,AB
207482,5,1,AB
207483,1,1,AA
207484,1,1,AA
207485,1,1,AA
207485,2,1,AA
207486,1,1,AB
207486,2,1,AB
207486,3,1,AB
207486,4,1,AB
207487,1,1,AA
207488,1,1,AB
207488,2,1,AB
207490,1,1,AB
207490,2,1,AB
207490,3,1,AB
207490,4,1,AB
207490,5,1,AB
207494,1,1,AB
207494,2,1,AB
207494,3,1,AB
207496,1,1,AP
207497,1,1,AB
207497,2,1,AB
207497,3,1,AB
207497,4,1,AB
207497,5,1,AB
207497,6,1,AB
207498,1,1,AA
207499,1,1,AP
207503,1,1,AB
207503,2,1,AB
207504,1,1,AB
207505,1,1,AB
207506,1,1,AB
207507,1,1,AB
207507,2,1,AB
207507,3,1,AB
207507,4,1,AB
207509,1,1,AA
207509,2,1,AA
207509,3,1,AA
207510,1,1,AA
207510,2,1,AA
207510,3,1,AA
207511,1,1,AA
207515,1,1,BX
207515,2,1,BX
207515,3,1,BX
207515,4,1,BX
207518,1,1,AP
207521,1,1,AP
207522,1,1,AP
207523,1,1,AT1
207524,1,1,AT
207526,1,1,AB
207531,1,1,AB
207531,2,1,AB
207535,1,1,AB
207537,1,1,AA
207537,2,1,AA
207538,1,1,AB
207548,1,1,AP
207549,1,1,AP
207549,2,1,AP
207550,1,1,AB
207551,1,1,AP
207551,2,1,AP
207552,1,1,AP
207554,1,1,AT
207555,1,1,AA
207556,1,1,AB
207556,2,1,AB
207556,3,1,AB
207558,1,1,AB
207562,1,1,AP
207562,2,1,AP
207563,2,1,AP
207563,3,1,AP
207566,1,1,AB
207567,1,1,AB
207568,1,1,AP
207575,1,1,AP
207575,2,1,AP
207577,1,1,AB
207580,1,1,AB
207581,1,1,AB
207582,1,1,AB
207582,2,1,AB
207582,3,1,AB
207582,4,1,AB
207585,1,1,AB
207586,1,1,AB
207586,2,1,AB
207588,1,1,AB1
207588,1,1,AB2
207588,1,1,AB3
207588,1,1,AB4
207588,2,1,AB1
207588,2,1,AB2
207588,2,1,AB3
207588,2,1,AB4
207588,3,1,AB1
207588,3,1,AB2
207588,3,1,AB3
207588,3,1,AB4
207588,4,1,AB1
207588,4,1,AB2
207588,4,1,AB3
207588,4,1,AB4
207588,5,1,AB1
207588,5,1,AB2
207588,5,1,AB3
207588,5,1,AB4
207588,6,1,AB1
207588,6,1,AB2
207588,6,1,AB3
207588,6,1,AB4
207588,7,1,AB1
207588,7,1,AB2
207588,7,1,AB3
207588,7,1,AB4
207588,8,1,AB1
207588,8,1,AB2
207588,8,1,AB3
207588,8,1,AB4
207588,9,1,AB1
207588,9,1,AB2
207588,9,1,AB3
207588,9,1,AB4
207588,10,1,AB1
207588,10,1,AB2
207588,10,1,AB3
207588,10,1,AB4
207588,11,1,AB1
207588,11,1,AB2
207588,11,1,AB3
207588,11,1,AB4
207588,12,1,AB1
207588,12,1,AB2
207588,12,1,AB3
207588,12,1,AB4
207589,1,1,AB
207594,1,1,AP
207601,1,1,AT
207604,1,1,AP
207605,1,1,AB1
207605,2,1,AB1
207606,1,1,BX
207607,1,1,AB
207607,2,1,AB
207609,1,1,AB
207610,1,1,AB
207611,1,1,BX
207613,1,1,AB
207613,2,1,AB
207613,3,1,AB
207616,1,1,AB
207616,2,1,AB
207616,3,1,AB
207616,4,1,AB
207619,1,1,AP
207620,1,1,AB
207620,2,1,AB
207620,3,1,AB
207623,1,1,AA
207624,1,1,AB
207624,2,1,AB
207625,1,1,AN
207625,2,1,AN
207625,3,1,AN
207626,1,1,AB
207626,2,1,AB
207626,3,1,AB
207626,4,1,AB
207628,1,1,AN
207629,1,1,AT1
207630,1,1,AT2
207631,1,1,AB
207633,1,1,AP
207634,1,1,AP
207635,1,1,AA
207636,1,1,AP
207636,2,1,AP
207636,3,1,AP
207636,4,1,AP
207636,5,1,AP
207636,6,1,AP
207636,7,1,AP
207639,1,1,AP
207645,1,1,AP
207647,1,1,AP
207651,1,1,AT
207651,2,1,AT
207651,3,1,AT
207652,1,1,AB
207652,2,1,AB
207655,1,1,AB
207655,2,1,AB
207655,3,1,AB
207655,4,1,AB
207655,5,1,AB
207658,1,1,AB
207658,2,1,AB
207658,3,1,AB
207658,4,1,AB
207658,5,1,AB
207658,6,1,AB
207659,1,1,AB
207662,1,1,AB
207662,2,1,AB
207662,3,1,AB
207664,1,1,AB
207664,2,1,AB
207667,1,1,AP
207667,2,1,AP
207667,3,1,AP
207667,4,1,AP
207672,1,1,AB
207672,2,1,AB
207672,3,1,AB
207676,1,1,AA
207677,1,1,AB
207677,2,1,AB
207677,3,1,AB
207677,4,1,AB
207678,1,1,AB
207678,2,1,AB
207678,3,1,AB
207680,1,1,AB
207681,1,1,AB
207681,2,1,AB
207682,1,1,AB
207682,2,1,AB
207684,1,1,AA
207685,1,1,AB
207686,1,1,AP
207687,1,1,AB
207687,2,1,AB
207687,3,1,AB
207687,4,1,AB
207692,1,1,AP
207693,1,1,AP
207698,1,1,AB
207707,1,1,AP
207707,2,1,AP
207709,1,1,AA
207709,2,1,AA
207709,3,1,AA
207712,1,1,AB
207714,1,1,AB
207717,1,1,AB
207717,2,1,AB
207717,3,1,AB
207718,1,1,AP
207719,1,1,AB1
207724,1,1,AB
207724,2,1,AB
207726,1,1,AB
207726,2,1,AB
207726,3,1,AB
207730,1,1,AT
207733,1,1,AT
207736,1,1,AP
207739,1,1,AO
207741,1,1,AT
207742,1,1,AO
207743,1,1,AB
207743,2,1,AB
207743,3,1,AB
207746,1,1,AB
207746,2,1,AB
207746,3,1,AB
207750,1,1,AB
207751,1,1,AP
207752,1,1,AB
207752,2,1,AB
207752,3,1,AB
207752,4,1,AB
207754,1,1,AO
207757,1,1,AP
207757,2,1,AP
207758,1,1,AP
207759,1,1,AB
207760,1,1,AB
207760,2,1,AB
207761,1,1,AB
207761,2,1,AB
207761,3,1,AB
207762,1,1,AB
207762,2,1,AB
207762,3,1,AB
207762,4,1,AB
207762,5,1,AB
207762,6,1,AB
207762,7,1,AB
207762,8,1,AB
207762,9,1,AB
207762,10,1,AB
207762,11,1,AB
207763,1,1,AB
207763,2,1,AB
207763,3,1,AB
207763,4,1,AB
207763,5,1,AB
207763,6,1,AB
207764,1,1,AT
207765,1,1,AB
207767,1,1,AT
207769,1,1,AB
207771,1,1,AB
207771,2,1,AB
207771,3,1,AB
207771,4,1,AB
207773,1,1,AB
207774,1,1,AB
207774,2,1,AB
207777,1,1,AB
207777,2,1,AB
207777,3,1,AB
207783,1,1,AA
207786,1,1,AA
207792,1,1,AB1
207792,2,1,AB1
207792,3,1,AB1
207792,4,1,AB1
207794,1,1,AP
207795,1,1,AB
207796,1,1,AB
207796,2,1,AB
207797,1,1,AB
207797,2,1,AB
207797,3,1,AB
207797,4,1,AB
207798,1,1,BX
207798,2,1,BX
207799,1,1,AB
207799,2,1,AB
207799,3,1,AB
207799,4,1,AB
207799,5,1,AB
207799,6,1,AB
207799,7,1,AB
207799,8,1,AB
207802,1,1,AB
207803,1,1,AB
207803,2,1,AB
207804,1,1,AB
207804,2,1,AB
207804,3,1,AB
207805,1,1,AB
207805,2,1,AB
207805,3,1,AB
207806,1,1,AB
207806,2,1,AB
207806,3,1,AB
207807,1,1,AB
207807,2,1,AB
207807,3,1,AB
207807,4,1,AB
207808,1,1,AA
207808,2,1,AA
207808,3,1,AA
207810,1,1,AT
207812,1,1,AB
207813,1,1,AB
207813,2,1,AB
207818,1,1,AB
207818,2,1,AB
207820,1,1,AN
207820,2,1,AN
207820,3,1,AN
207821,1,1,AB
207821,2,1,AB
207821,3,1,AB
207825,1,1,AB
207831,1,1,AP
